city,state,postcode,country,can_contact,sold_date,event_date,event_desc,num_tickets,estimated_price,is_international,region_category,sold_month,event_month,days_until_event,total_value
Mcmahons Point,NSW,2060,AU,N,2025-02-24,2025-04-12,Reserved Seating,4,50,False,Australia,2025-02,2025-04,47,200
Sydney,NSW,2018,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Sydney,NSW,2018,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Casula,NSW,2170,AU,Y,2025-02-24,2025-04-18,Angus Steakhouse,2,50,False,Australia,2025-02,2025-04,53,100
Casula,NSW,2170,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Chullora,NSW,2190,AU,Y,2025-02-24,2025-04-18,Single Day Entry,4,50,False,Australia,2025-02,2025-04,53,200
Chullora,NSW,2190,AU,Y,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Hornsby,NSW,2077,AU,N,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Quakers Hill,NSW,2763,AU,Y,2025-02-24,2025-04-13,Reserved Seating,2,50,False,Australia,2025-02,2025-04,48,100
Quakers Hill,NSW,2763,AU,Y,2025-02-24,2025-04-13,Reserved Seating,4,50,False,Australia,2025-02,2025-04,48,200
Smeaton Grange,NSW,2567,AU,Y,2025-02-24,2025-04-12,Reserved Seating,1,50,False,Australia,2025-02,2025-04,47,50
Jilliby,NSW,2259,AU,N,2025-02-24,2025-04-12,Reserved Seating,1,50,False,Australia,2025-02,2025-04,47,50
Jilliby,NSW,2259,AU,N,2025-02-24,2025-04-12,Reserved Seating,4,50,False,Australia,2025-02,2025-04,47,200
Yuen Long,,0,HK,N,2025-02-24,2025-04-18,Single Day Entry,2,50,True,International,2025-02,2025-04,53,100
Yuen Long,,0,HK,N,2025-02-24,2025-04-18,Single Day Entry,1,50,True,International,2025-02,2025-04,53,50
North Kellyville,NSW,2155,AU,Y,2025-02-24,2025-04-12,Reserved Seating,1,50,False,Australia,2025-02,2025-04,47,50
North Kellyville,NSW,2155,AU,Y,2025-02-24,2025-04-12,Reserved Seating,4,50,False,Australia,2025-02,2025-04,47,200
Concord West,NSW,2138,AU,N,2025-02-24,2025-04-18,Single Day Entry,4,50,False,Australia,2025-02,2025-04,53,200
Concord West,NSW,2138,AU,N,2025-02-24,2025-04-18,Single Day Entry,2,50,False,Australia,2025-02,2025-04,53,100
Riverwood,NSW,2210,AU,N,2025-02-24,2025-04-18,Single Day Entry,1,50,False,Australia,2025-02,2025-04,53,50
Towradgi,NSW,2518,AU,Y,2025-02-24,2025-04-19,Single Day Entry,1,50,False,Australia,2025-02,2025-04,54,50
Ingleburn,NSW,2565,AU,Y,2025-02-24,2025-04-12,Reserved Seating,2,50,False,Australia,2025-02,2025-04,47,100
Lane Cove,NSW,2066,AU,Y,2025-02-24,2025-04-19,Single Day Entry,4,50,False,Australia,2025-02,2025-04,54,200
Warners Bay,NSW,2282,AU,Y,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Normanhurst,NSW,2076,AU,Y,2025-02-24,2025-04-13,Single Day Entry,3,50,False,Australia,2025-02,2025-04,48,150
Gwynneville,NSW,2500,AU,N,2025-02-24,2025-04-12,After 4pm Entry,4,35,False,Australia,2025-02,2025-04,47,140
St Helens Park,NSW,2560,AU,N,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
St Helens Park,NSW,2560,AU,N,2025-02-24,2025-04-20,Single Day Entry,4,50,False,Australia,2025-02,2025-04,55,200
Rooty Hill,NSW,2766,AU,Y,2025-02-24,2025-04-14,Single Day Entry,4,50,False,Australia,2025-02,2025-04,49,200
Rooty Hill,NSW,2766,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Rooty Hill,NSW,2766,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Wollstonecraft,NSW,2065,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
North Sydney,NSW,2060,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Nelson Bay,NSW,2315,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Nelson Bay,NSW,2315,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Oyster Bay,NSW,2225,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Oyster Bay,NSW,2225,AU,Y,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Carlingford,NSW,2118,AU,Y,2025-02-24,2025-04-12,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,47,35
Lalor Park,NSW,2147,AU,Y,2025-02-24,2025-04-14,Single Day Entry,6,50,False,Australia,2025-02,2025-04,49,300
Lalor Park,NSW,2147,AU,Y,2025-02-24,2025-04-14,Single Day Entry,3,50,False,Australia,2025-02,2025-04,49,150
Stanmore,NSW,2048,AU,Y,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Allambie Heights,NSW,2100,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
North Ryde,NSW,2113,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Gymea Bay,NSW,2227,AU,N,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Gymea Bay,NSW,2227,AU,N,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Georges Hall,NSW,2198,AU,N,2025-02-24,2025-04-14,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
Georges Hall,NSW,2198,AU,N,2025-02-24,2025-04-14,Reserved Seating,1,50,False,Australia,2025-02,2025-04,49,50
Georges Hall,NSW,2198,AU,N,2025-02-24,2025-04-14,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
Jordan Springs,NSW,2747,AU,Y,2025-02-24,2025-04-13,Single Day Entry,3,50,False,Australia,2025-02,2025-04,48,150
Jordan Springs,NSW,2747,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Emu Plains,NSW,2750,AU,Y,2025-02-24,2025-04-14,Single Day Entry,3,50,False,Australia,2025-02,2025-04,49,150
Emu Plains,NSW,2750,AU,Y,2025-02-24,2025-04-14,Single Day Entry,3,50,False,Australia,2025-02,2025-04,49,150
Larrakeyah,NT,820,AU,N,2025-02-24,2025-04-15,Single Day Entry,3,50,False,Australia,2025-02,2025-04,50,150
Larrakeyah,NT,820,AU,N,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Kogarah,NSW,2217,AU,Y,2025-02-24,2025-04-11,Reserved Seating,3,50,False,Australia,2025-02,2025-04,46,150
Rosemeadow,NSW,2560,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Rosemeadow,NSW,2560,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Harrington Park,NSW,2567,AU,N,2025-02-24,2025-04-21,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
North Kellyville,NSW,2155,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
North Kellyville,NSW,2155,AU,Y,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Adamstown Heights,NSW,2289,AU,Y,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Adamstown Heights,NSW,2289,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Chester Hill,NSW,2162,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Prospect,NSW,2148,AU,Y,2025-02-24,2025-04-20,Single Day Entry,2,50,False,Australia,2025-02,2025-04,55,100
Prospect,NSW,2148,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Prospect,NSW,2148,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Killarney Vale,NSW,2261,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Killarney Vale,NSW,2261,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Penrith,NSW,2750,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Sydney,NSW,2147,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Sydney,NSW,2147,AU,Y,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Sylvania,NSW,2224,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Sylvania,NSW,2224,AU,N,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Blakehurst,NSW,2221,AU,N,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Macquarie Park,NSW,2113,AU,N,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Glenwood,NSW,2768,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Kingswood,NSW,2747,AU,Y,2025-02-24,2025-04-21,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Tapitallee,NSW,2540,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Captains Flat,NSW,2623,AU,Y,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Teralba,NSW,2284,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Kurnell,NSW,2231,AU,Y,2025-02-24,2025-04-13,Big Bush BBQ,3,20,False,Australia,2025-02,2025-04,48,60
Kurnell,NSW,2231,AU,Y,2025-02-24,2025-04-13,Dino Adventures,3,25,False,Australia,2025-02,2025-04,48,75
Kurnell,NSW,2231,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Kurnell,NSW,2231,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Kurnell,NSW,2231,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Broadwater,NSW,2472,AU,N,2025-02-24,2025-04-14,Dino Adventures,2,25,False,Australia,2025-02,2025-04,49,50
Broadwater,NSW,2472,AU,N,2025-02-24,2025-04-14,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
Worrigee,NSW,2540,AU,Y,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Flinders,NSW,2529,AU,N,2025-02-24,2025-04-15,Dino Adventures,2,25,False,Australia,2025-02,2025-04,50,50
Flinders,NSW,2529,AU,N,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Cranebrook,NSW,2749,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Cranebrook,NSW,2749,AU,Y,2025-02-24,2025-04-11,Reserved Seating,4,50,False,Australia,2025-02,2025-04,46,200
Sutherland,NSW,2232,AU,N,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Cecil Hills,NSW,2171,AU,N,2025-02-24,2025-04-21,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Windsor,NSW,2756,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Windsor,NSW,2756,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Casey,ACT,2913,AU,Y,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Casey,ACT,2913,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Macquarie Park,NSW,2113,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Ryde,NSW,2112,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Ryde,NSW,2112,AU,Y,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Bossley Park,NSW,2176,AU,Y,2025-02-24,2025-04-15,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Pendle Hill,NSW,2145,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Ermington,NSW,2115,AU,N,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Glenmore Park,NSW,2745,AU,N,2025-02-24,2025-04-21,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
Horsley,NSW,2530,AU,Y,2025-02-24,2025-04-20,Single Day Entry,4,50,False,Australia,2025-02,2025-04,55,200
Mount Annan,NSW,2567,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Dora Creek,NSW,2264,AU,Y,2025-02-24,2025-04-13,Single Day Entry,3,50,False,Australia,2025-02,2025-04,48,150
Dora Creek,NSW,2264,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Oatlands,NSW,2117,AU,N,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Oatlands,NSW,2117,AU,N,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Double Bay,NSW,2028,AU,N,2025-02-24,2025-04-12,Dino Adventures,4,25,False,Australia,2025-02,2025-04,47,100
Double Bay,NSW,2028,AU,N,2025-02-24,2025-04-12,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,47,35
Double Bay,NSW,2028,AU,N,2025-02-24,2025-04-12,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,47,70
Double Bay,NSW,2028,AU,N,2025-02-24,2025-04-12,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,47,35
Helensburgh,NSW,2508,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Helensburgh,NSW,2508,AU,Y,2025-02-24,2025-04-20,Single Day Entry,2,50,False,Australia,2025-02,2025-04,55,100
Enfield,NSW,2136,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Revesby,NSW,2212,AU,N,2025-02-24,2025-04-21,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Revesby,NSW,2212,AU,N,2025-02-24,2025-04-21,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
St Marys,NSW,2760,AU,Y,2025-02-24,2025-04-14,Single Day Entry,3,50,False,Australia,2025-02,2025-04,49,150
Naremburn,NSW,2065,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Naremburn,NSW,2065,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Castle Hill,NSW,2154,AU,Y,2025-02-24,2025-04-20,Single Day Entry,4,50,False,Australia,2025-02,2025-04,55,200
Mudgeeraba,QLD,4213,AU,Y,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Clovelly,NSW,2031,AU,Y,2025-02-24,2025-04-15,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Earlwood,NSW,2206,AU,N,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Ryde,NSW,2112,AU,Y,2025-02-24,2025-04-15,Single Day Entry,1,50,False,Australia,2025-02,2025-04,50,50
Earlwood,NSW,2206,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Earlwood,NSW,2206,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
North Albury,NSW,2640,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Kensington,NSW,2033,AU,Y,2025-02-24,2025-04-12,After 4pm Entry,22,35,False,Australia,2025-02,2025-04,47,770
Box Hill,NSW,2765,AU,N,2025-02-24,2025-04-15,Single Day Entry,3,50,False,Australia,2025-02,2025-04,50,150
Ashfield,NSW,2131,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Ashfield,NSW,2131,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Beecroft,NSW,2119,AU,N,2025-02-24,2025-04-21,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Beecroft,NSW,2119,AU,N,2025-02-24,2025-04-21,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Beecroft,NSW,2119,AU,N,2025-02-24,2025-04-21,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Young,NSW,2594,AU,Y,2025-02-24,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,58,15
Young,NSW,2594,AU,Y,2025-02-24,2025-04-20,Dino Adventures,2,25,False,Australia,2025-02,2025-04,55,50
Young,NSW,2594,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Young,NSW,2594,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Rozelle,NSW,2039,AU,Y,2025-02-24,2025-04-20,Single Day Entry,2,50,False,Australia,2025-02,2025-04,55,100
Windang,NSW,2528,AU,N,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Rutherford,NSW,2320,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Rutherford,NSW,2320,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Rutherford,NSW,2320,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Belrose,NSW,2085,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Wollongong,NSW,2500,AU,Y,2025-02-24,2025-04-14,Single Day Entry,4,50,False,Australia,2025-02,2025-04,49,200
Wollongong,NSW,2500,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Wamberal,NSW,2260,AU,N,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Wamberal,NSW,2260,AU,N,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Millfield,NSW,2325,AU,Y,2025-02-24,2025-04-14,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
Spring Farm,NSW,2570,AU,Y,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Mosman,NSW,2088,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Killarney Vale,NSW,2261,AU,Y,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Ingleburn,NSW,2565,AU,N,2025-02-24,2025-04-21,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
Moss Vale,NSW,2577,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
One North Residences,,138642,SG,N,2025-02-24,2025-04-14,Dino Adventures,3,25,True,International,2025-02,2025-04,49,75
One North Residences,,138642,SG,N,2025-02-24,2025-04-14,Single Day Entry,2,50,True,International,2025-02,2025-04,49,100
One North Residences,,138642,SG,N,2025-02-24,2025-04-14,Single Day Entry,1,50,True,International,2025-02,2025-04,49,50
Forest Hill,NSW,2651,AU,Y,2025-02-24,2025-04-14,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
Forest Hill,NSW,2651,AU,Y,2025-02-24,2025-04-14,Reserved Seating,4,50,False,Australia,2025-02,2025-04,49,200
Castle Hill,NSW,2154,AU,Y,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Bankstown,NSW,2200,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Bankstown,NSW,2200,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Queenscliff,NSW,2096,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Pemulwuy,NSW,2145,AU,Y,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Malabar,NSW,2036,AU,N,2025-02-24,2025-04-13,Single Day Entry,4,50,False,Australia,2025-02,2025-04,48,200
Oatlands,NSW,2117,AU,N,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Oatlands,NSW,2117,AU,N,2025-02-24,2025-04-11,Reserved Seating,1,50,False,Australia,2025-02,2025-04,46,50
Denistone,NSW,2114,AU,N,2025-02-24,2025-04-14,Single Day Entry,4,50,False,Australia,2025-02,2025-04,49,200
Macquarie Park,NSW,2113,AU,N,2025-02-24,2025-04-13,Single Day Entry,2,50,False,Australia,2025-02,2025-04,48,100
Macquarie Park,NSW,2113,AU,N,2025-02-24,2025-04-13,Single Day Entry,1,50,False,Australia,2025-02,2025-04,48,50
Belrose,NSW,2085,AU,Y,2025-02-24,2025-04-20,Single Day Entry,2,50,False,Australia,2025-02,2025-04,55,100
nan,,,,N,2025-02-24,2025-04-13,Single Day Entry,20,50,True,International,2025-02,2025-04,48,1000
nan,,,,N,2025-02-24,2025-04-14,Single Day Entry,80,50,True,International,2025-02,2025-04,49,4000
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
nan,,,,N,2025-02-24,2025-04-15,Single Day Entry,50,50,True,International,2025-02,2025-04,50,2500
Wilton,NSW,2571,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Church Point,NSW,2105,AU,Y,2025-02-24,2025-04-14,Single Day Entry,2,50,False,Australia,2025-02,2025-04,49,100
Barrack Heights,NSW,2528,AU,Y,2025-02-24,2025-04-14,Single Day Entry,3,50,False,Australia,2025-02,2025-04,49,150
Tahmoor,NSW,2573,AU,Y,2025-02-24,2025-04-20,Single Day Entry,1,50,False,Australia,2025-02,2025-04,55,50
Eleebana,NSW,2282,AU,Y,2025-02-24,2025-04-14,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
Riverwood,NSW,2220,AU,Y,2025-02-24,2025-04-21,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
Lindfield,NSW,2070,AU,N,2025-02-24,2025-04-11,Reserved Seating,2,50,False,Australia,2025-02,2025-04,46,100
Lindfield,NSW,2070,AU,N,2025-02-24,2025-04-11,Reserved Seating,4,50,False,Australia,2025-02,2025-04,46,200
Dolans Bay,NSW,2229,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Dolans Bay,NSW,2229,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Dolans Bay,NSW,2229,AU,Y,2025-02-24,2025-04-14,Single Day Entry,4,50,False,Australia,2025-02,2025-04,49,200
Bondi Junction,NSW,2022,AU,Y,2025-02-24,2025-04-13,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,48,70
Villawood,NSW,2163,AU,Y,2025-02-24,2025-04-14,Single Day Entry,1,50,False,Australia,2025-02,2025-04,49,50
Railton,TAS,7305,AU,N,2025-02-24,2025-04-15,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Railton,TAS,7305,AU,N,2025-02-24,2025-04-15,Single Day Entry,8,50,False,Australia,2025-02,2025-04,50,400
